"지구별","주차장명","주차대수","이용시간","날짜"
"PLT-001","강서1주차장","8642","521943","2020/10"
"PLT-004","이촌2주차장","10194","892781","2020/10"
"PLT-008","여의도4주차장","4590","940671","2020/10"
"PLT-004","이촌1주차장","4185","171460","2020/10"
"PLT-003","망원1주차장","8558","561184","2020/10"
"PLT-008","여의도2주차장","28713","3729821","2020/10"
"PLT-005","뚝섬4주차장","18367","1557822","2020/10"
"PLT-008","여의도3주차장","28132","5169593","2020/10"
"PLT-007","양화345주차장","36129","2443602","2020/10"
"PLT-005","뚝섬1주차장","6790","536225","2020/10"
"PLT-003","망원23주차장","21954","1732377","2020/10"
"PLT-008","여의도4주차장","4590","940671","2020/10"
"PLT-004","이촌2주차장","10194","892781","2020/10"
"PLT-001","강서1주차장","8642","521943","2020/10"
"PLT-004","이촌34주차장","34791","2452546","2020/10"
"PLT-005","뚝섬3주차장","9601","862639","2020/10"
"PLT-006","광나루12주차장","26244","1832662","2020/10"
"PLT-008","여의도1주차장","64425","6234070","2020/10"
"PLT-007","양화1주차장","9361","785190","2020/10"
"PLT-009","반포1주차장","28832","1372791","2020/10"
"PLT-009","반포23주차장","84287","4701766","2020/10"
"PLT-003","망원23주차장","21954","1732377","2020/10"
"PLT-005","뚝섬1주차장","6790","536225","2020/10"
"PLT-007","양화345주차장","36129","2443602","2020/10"
"PLT-007","양화345주차장","36129","2443602","2020/10"
"PLT-005","뚝섬1주차장","6790","536225","2020/10"
"PLT-003","망원23주차장","21954","1732377","2020/10"
"PLT-002","난지123주차장","55676","3061472","2020/10"
"PLT-011","잠실1234주차장","81722","5585777","2020/10"
"PLT-005","뚝섬2주차장","23775","2367675","2020/10"
"PLT-007","양화2주차장","2435","187712","2020/10"
"PLT-010","잠원1-6주차장","90076","6921529","2020/10"
"PLT-006","광나루3주차장","19331","1119934","2020/10"
"PLT-008","여의도5주차장","7359","1466087","2020/10"
"PLT-011","잠실1234주차장","81722","5585777","2020/10"
"PLT-002","난지123주차장","55676","3061472","2020/10"
"PLT-009","반포23주차장","84287","4701766","2020/10"
"PLT-009","반포23주차장","84287","4701766","2020/10"
"PLT-002","난지123주차장","55676","3061472","2020/10"
"PLT-011","잠실1234주차장","81722","5585777","2020/10"
"PLT-008","여의도5주차장","7359","1466087","2020/10"
"PLT-006","광나루3주차장","19331","1119934","2020/10"
"PLT-008","여의도5주차장","7359","1466087","2020/10"
"PLT-006","광나루3주차장","19331","1119934","2020/10"
"PLT-005","뚝섬4주차장","18367","1557822","2020/10"
"PLT-008","여의도2주차장","28713","3729821","2020/10"
"PLT-003","망원1주차장","8558","561184","2020/10"
"PLT-004","이촌1주차장","4185","171460","2020/10"
"PLT-010","잠원1-6주차장","90076","6921529","2020/10"
"PLT-007","양화2주차장","2435","187712","2020/10"
"PLT-005","뚝섬2주차장","23775","2367675","2020/10"
"PLT-008","여의도4주차장","4590","940671","2020/10"
"PLT-004","이촌2주차장","10194","892781","2020/10"
"PLT-001","강서1주차장","8642","521943","2020/10"
"PLT-009","반포1주차장","28832","1372791","2020/10"
"PLT-007","양화1주차장","9361","785190","2020/10"
"PLT-008","여의도1주차장","64425","6234070","2020/10"
"PLT-006","광나루12주차장","26244","1832662","2020/10"
"PLT-005","뚝섬3주차장","9601","862639","2020/10"
"PLT-004","이촌34주차장","34791","2452546","2020/10"
"PLT-001","강서1주차장","8642","521943","2020/10"
"PLT-004","이촌2주차장","10194","892781","2020/10"
"PLT-007","양화345주차장","36129","2443602","2020/10"
"PLT-008","여의도3주차장","28132","5169593","2020/10"
"PLT-008","여의도4주차장","4590","940671","2020/10"
"PLT-008","여의도3주차장","28132","5169593","2020/10"
"PLT-003","망원23주차장","21954","1732377","2020/10"
"PLT-008","여의도3주차장","28132","5169593","2020/10"
"PLT-004","이촌1주차장","4185","171460","2020/10"
"PLT-005","뚝섬1주차장","6790","536225","2020/10"
"PLT-003","망원23주차장","21954","1732377","2020/10"
"PLT-003","망원1주차장","8558","561184","2020/10"
"PLT-008","여의도2주차장","28713","3729821","2020/10"
"PLT-005","뚝섬4주차장","18367","1557822","2020/10"
"PLT-005","뚝섬1주차장","6790","536225","2020/10"
"PLT-007","양화345주차장","36129","2443602","2020/10"
"PLT-007","양화345주차장","36129","2443602","2020/10"
"PLT-005","뚝섬1주차장","6790","536225","2020/10"
"PLT-003","망원23주차장","21954","1732377","2020/10"
"PLT-005","뚝섬4주차장","18367","1557822","2020/10"
"PLT-008","여의도2주차장","28713","3729821","2020/10"
"PLT-003","망원1주차장","8558","561184","2020/10"
"PLT-004","이촌1주차장","4185","171460","2020/10"
"PLT-004","이촌34주차장","34791","2452546","2020/10"
"PLT-005","뚝섬3주차장","9601","862639","2020/10"
"PLT-006","광나루12주차장","26244","1832662","2020/10"
"PLT-008","여의도1주차장","64425","6234070","2020/10"
"PLT-007","양화1주차장","9361","785190","2020/10"
"PLT-009","반포1주차장","28832","1372791","2020/10"
"PLT-008","여의도4주차장","4590","940671","2020/10"
"PLT-004","이촌2주차장","10194","892781","2020/10"
"PLT-001","강서1주차장","8642","521943","2020/10"
"PLT-006","광나루3주차장","19331","1119934","2020/10"
"PLT-008","여의도5주차장","7359","1466087","2020/10"
"PLT-011","잠실1234주차장","81722","5585777","2020/10"
"PLT-002","난지123주차장","55676","3061472","2020/10"
"PLT-009","반포23주차장","84287","4701766","2020/10"
"PLT-008","여의도3주차장","28132","5169593","2020/10"
"PLT-004","이촌34주차장","34791","2452546","2020/10"
"PLT-005","뚝섬3주차장","9601","862639","2020/10"
"PLT-006","광나루12주차장","26244","1832662","2020/10"
"PLT-008","여의도1주차장","64425","6234070","2020/10"
"PLT-007","양화1주차장","9361","785190","2020/10"
"PLT-009","반포1주차장","28832","1372791","2020/10"
"PLT-005","뚝섬2주차장","23775","2367675","2020/10"
"PLT-007","양화2주차장","2435","187712","2020/10"
"PLT-010","잠원1-6주차장","90076","6921529","2020/10"
"PLT-006","광나루3주차장","19331","1119934","2020/10"
"PLT-009","반포1주차장","28832","1372791","2020/10"
"PLT-008","여의도5주차장","7359","1466087","2020/10"
"PLT-011","잠실1234주차장","81722","5585777","2020/10"
"PLT-002","난지123주차장","55676","3061472","2020/10"
"PLT-009","반포23주차장","84287","4701766","2020/10"
"PLT-010","잠원1-6주차장","90076","6921529","2020/10"
"PLT-007","양화2주차장","2435","187712","2020/10"
"PLT-005","뚝섬2주차장","23775","2367675","2020/10"
"PLT-010","잠원1-6주차장","90076","6921529","2020/10"
"PLT-007","양화2주차장","2435","187712","2020/10"
"PLT-005","뚝섬2주차장","23775","2367675","2020/10"
"PLT-005","뚝섬2주차장","23775","2367675","2020/10"
"PLT-007","양화2주차장","2435","187712","2020/10"
"PLT-010","잠원1-6주차장","90076","6921529","2020/10"
"PLT-009","반포1주차장","28832","1372791","2020/10"
"PLT-007","양화1주차장","9361","785190","2020/10"
"PLT-008","여의도1주차장","64425","6234070","2020/10"
"PLT-006","광나루12주차장","26244","1832662","2020/10"
"PLT-005","뚝섬3주차장","9601","862639","2020/10"
"PLT-004","이촌34주차장","34791","2452546","2020/10"
"PLT-009","반포23주차장","84287","4701766","2020/10"
"PLT-002","난지123주차장","55676","3061472","2020/10"
"PLT-011","잠실1234주차장","81722","5585777","2020/10"
"PLT-008","여의도5주차장","7359","1466087","2020/10"
"PLT-006","광나루3주차장","19331","1119934","2020/10"
"PLT-009","반포23주차장","84287","4701766","2020/10"
"PLT-002","난지123주차장","55676","3061472","2020/10"
"PLT-011","잠실1234주차장","81722","5585777","2020/10"
"PLT-009","반포23주차장","84287","4701766","2020/10"
"PLT-002","난지123주차장","55676","3061472","2020/10"
"PLT-008","여의도5주차장","7359","1466087","2020/10"
"PLT-006","광나루3주차장","19331","1119934","2020/10"
"PLT-008","여의도3주차장","28132","5169593","2020/10"
"PLT-009","반포23주차장","84287","4701766","2020/10"
"PLT-004","이촌1주차장","4185","171460","2020/10"
"PLT-003","망원1주차장","8558","561184","2020/10"
"PLT-008","여의도2주차장","28713","3729821","2020/10"
"PLT-005","뚝섬4주차장","18367","1557822","2020/10"
"PLT-009","반포1주차장","28832","1372791","2020/10"
"PLT-007","양화1주차장","9361","785190","2020/10"
"PLT-008","여의도1주차장","64425","6234070","2020/10"
"PLT-001","강서1주차장","8642","521943","2020/10"
"PLT-004","이촌2주차장","10194","892781","2020/10"
"PLT-008","여의도4주차장","4590","940671","2020/10"
"PLT-002","난지123주차장","55676","3061472","2020/10"
"PLT-011","잠실1234주차장","81722","5585777","2020/10"
"PLT-008","여의도5주차장","7359","1466087","2020/10"
"PLT-011","잠실1234주차장","81722","5585777","2020/10"
"PLT-008","여의도5주차장","7359","1466087","2020/10"
"PLT-006","광나루3주차장","19331","1119934","2020/10"
"PLT-006","광나루12주차장","26244","1832662","2020/10"
"PLT-005","뚝섬3주차장","9601","862639","2020/10"
"PLT-004","이촌34주차장","34791","2452546","2020/10"
"PLT-001","강서1주차장","8642","521943","2020/10"
"PLT-007","양화345주차장","36129","2443602","2020/10"
"PLT-005","뚝섬1주차장","6790","536225","2020/10"
"PLT-003","망원23주차장","21954","1732377","2020/10"
"PLT-006","광나루3주차장","19331","1119934","2020/10"
"PLT-008","여의도4주차장","4590","940671","2020/10"
"PLT-004","이촌2주차장","10194","892781","2020/10"
"PLT-001","강서1주차장","8642","521943","2020/10"
"PLT-003","망원23주차장","21954","1732377","2020/10"
"PLT-005","뚝섬1주차장","6790","536225","2020/10"
"PLT-007","양화345주차장","36129","2443602","2020/10"
"PLT-004","이촌2주차장","10194","892781","2020/10"
"PLT-001","강서1주차장","8642","521943","2020/10"
"PLT-004","이촌2주차장","10194","892781","2020/10"
"PLT-008","여의도4주차장","4590","940671","2020/10"
"PLT-005","뚝섬4주차장","18367","1557822","2020/10"
"PLT-008","여의도2주차장","28713","3729821","2020/10"
"PLT-003","망원1주차장","8558","561184","2020/10"
"PLT-004","이촌1주차장","4185","171460","2020/10"
"PLT-008","여의도3주차장","28132","5169593","2020/10"
"PLT-004","이촌1주차장","4185","171460","2020/10"
"PLT-003","망원1주차장","8558","561184","2020/10"
"PLT-006","광나루3주차장","19331","1119934","2020/10"
"PLT-008","여의도5주차장","7359","1466087","2020/10"
"PLT-011","잠실1234주차장","81722","5585777","2020/10"
"PLT-002","난지123주차장","55676","3061472","2020/10"
"PLT-009","반포23주차장","84287","4701766","2020/10"
"PLT-008","여의도3주차장","28132","5169593","2020/10"
"PLT-010","잠원1-6주차장","90076","6921529","2020/10"
"PLT-007","양화2주차장","2435","187712","2020/10"
"PLT-005","뚝섬2주차장","23775","2367675","2020/10"
"PLT-004","이촌34주차장","34791","2452546","2020/10"
"PLT-005","뚝섬3주차장","9601","862639","2020/10"
"PLT-006","광나루12주차장","26244","1832662","2020/10"
"PLT-008","여의도1주차장","64425","6234070","2020/10"
"PLT-007","양화1주차장","9361","785190","2020/10"
"PLT-009","반포1주차장","28832","1372791","2020/10"
"PLT-008","여의도2주차장","28713","3729821","2020/10"
"PLT-005","뚝섬4주차장","18367","1557822","2020/10"
"PLT-003","망원23주차장","21954","1732377","2020/10"
"PLT-005","뚝섬1주차장","6790","536225","2020/10"
"PLT-007","양화345주차장","36129","2443602","2020/10"
"PLT-009","반포1주차장","28832","1372791","2020/10"
"PLT-007","양화1주차장","9361","785190","2020/10"
"PLT-008","여의도1주차장","64425","6234070","2020/10"
"PLT-006","광나루12주차장","26244","1832662","2020/10"
"PLT-005","뚝섬3주차장","9601","862639","2020/10"
"PLT-004","이촌34주차장","34791","2452546","2020/10"
"PLT-004","이촌1주차장","4185","171460","2020/10"
"PLT-003","망원1주차장","8558","561184","2020/10"
"PLT-008","여의도2주차장","28713","3729821","2020/10"
"PLT-005","뚝섬4주차장","18367","1557822","2020/10"
"PLT-005","뚝섬2주차장","23775","2367675","2020/10"
"PLT-007","양화2주차장","2435","187712","2020/10"
"PLT-010","잠원1-6주차장","90076","6921529","2020/10"
"PLT-008","여의도3주차장","28132","5169593","2020/10"
"PLT-009","반포23주차장","84287","4701766","2020/10"
"PLT-002","난지123주차장","55676","3061472","2020/10"
"PLT-007","양화1주차장","9361","785190","2020/10"
"PLT-008","여의도1주차장","64425","6234070","2020/10"
"PLT-006","광나루12주차장","26244","1832662","2020/10"
"PLT-005","뚝섬4주차장","18367","1557822","2020/10"
"PLT-008","여의도2주차장","28713","3729821","2020/10"
"PLT-003","망원1주차장","8558","561184","2020/10"
"PLT-004","이촌1주차장","4185","171460","2020/10"
"PLT-003","망원23주차장","21954","1732377","2020/10"
"PLT-008","여의도4주차장","4590","940671","2020/10"
"PLT-004","이촌2주차장","10194","892781","2020/10"
"PLT-011","잠실1234주차장","81722","5585777","2020/10"
"PLT-008","여의도5주차장","7359","1466087","2020/10"
"PLT-006","광나루3주차장","19331","1119934","2020/10"
"PLT-004","이촌1주차장","4185","171460","2020/10"
"PLT-003","망원1주차장","8558","561184","2020/10"
"PLT-008","여의도2주차장","28713","3729821","2020/10"
"PLT-005","뚝섬4주차장","18367","1557822","2020/10"
"PLT-007","양화345주차장","36129","2443602","2020/10"
"PLT-007","양화345주차장","36129","2443602","2020/10"
"PLT-005","뚝섬1주차장","6790","536225","2020/10"
"PLT-005","뚝섬1주차장","6790","536225","2020/10"
"PLT-003","망원23주차장","21954","1732377","2020/10"
"PLT-008","여의도4주차장","4590","940671","2020/10"
"PLT-004","이촌2주차장","10194","892781","2020/10"
"PLT-001","강서1주차장","8642","521943","2020/10"
"PLT-001","강서1주차장","8642","521943","2020/10"
"PLT-008","여의도3주차장","28132","5169593","2020/10"
"PLT-005","뚝섬1주차장","6790","536225","2020/10"
"PLT-007","양화345주차장","36129","2443602","2020/10"
"PLT-003","망원23주차장","21954","1732377","2020/10"
"PLT-001","강서1주차장","8642","521943","2020/10"
"PLT-004","이촌2주차장","10194","892781","2020/10"
"PLT-008","여의도4주차장","4590","940671","2020/10"
"PLT-003","망원1주차장","8558","561184","2020/10"
"PLT-003","망원23주차장","21954","1732377","2020/10"
"PLT-005","뚝섬1주차장","6790","536225","2020/10"
"PLT-007","양화345주차장","36129","2443602","2020/10"
"PLT-008","여의도2주차장","28713","3729821","2020/10"
"PLT-005","뚝섬4주차장","18367","1557822","2020/10"
"PLT-006","광나루3주차장","19331","1119934","2020/10"
"PLT-008","여의도5주차장","7359","1466087","2020/10"
"PLT-011","잠실1234주차장","81722","5585777","2020/10"
"PLT-002","난지123주차장","55676","3061472","2020/10"
"PLT-009","반포23주차장","84287","4701766","2020/10"
"PLT-004","이촌34주차장","34791","2452546","2020/10"
"PLT-005","뚝섬3주차장","9601","862639","2020/10"
"PLT-006","광나루12주차장","26244","1832662","2020/10"
"PLT-008","여의도1주차장","64425","6234070","2020/10"
"PLT-007","양화1주차장","9361","785190","2020/10"
"PLT-009","반포1주차장","28832","1372791","2020/10"
"PLT-008","여의도4주차장","4590","940671","2020/10"
"PLT-004","이촌2주차장","10194","892781","2020/10"
"PLT-001","강서1주차장","8642","521943","2020/10"
"PLT-005","뚝섬4주차장","18367","1557822","2020/10"
"PLT-008","여의도2주차장","28713","3729821","2020/10"
"PLT-003","망원1주차장","8558","561184","2020/10"
"PLT-004","이촌1주차장","4185","171460","2020/10"
"PLT-010","잠원1-6주차장","90076","6921529","2020/10"
"PLT-007","양화2주차장","2435","187712","2020/10"
